Voltage,Angle,Pi,Qi
1.032219342,-0.005753784,-0.097334642,-0.251002561
1.042532519,0.015644967,0.048534033,-0.142092757
1.066779253,0.002514284,0.345969014,0.191207507
1.058420082,-0.011820849,-0.283653093,0.592733096
1.007352675,0.002310007,0.024482616,-0.344794367
1.015736722,-0.002983071,-0.125912656,-0.407364277
1.023855153,0.0010452,0.149513863,-0.171071032
1.07256267,-0.007876418,0.259725205,0.017869539
1.049443365,0.002797012,0.419304684,-0.207598384
1.098799196,0.018576199,0.103290721,0.308689747
1.047460679,-0.046507982,-1.217252032,-0.028618712
1.057445081,-0.007373663,0.510271373,-0.139090938
1.072228466,-0.016566098,-0.057514062,0.107853972
1.051060987,-0.037521617,-0.19529478,0.046692984
1.050463863,-0.014296102,-0.091775638,-0.126967555
1.037189555,0.005044093,0.189812796,-0.162973396
1.071153771,3.49E-05,0.509425411,0.418988217
1.049551194,-0.020548352,-0.607675651,0.40244663
1.024507993,0.003823597,0.223452846,-0.0109102
0.98792983,-0.006386293,-0.596759125,-1.366519986
1.019957963,0.003682801,0.458406249,0.181510249
1.091416998,0.010344409,0.295624268,0.4587602
1.047073594,-0.008980796,-0.086796156,-0.184149452
1.105301257,-0.02024511,-0.074006655,0.365782187
1.049639181,0.005801871,0.421179898,-0.310686125
1.05983247,-0.011231129,-0.313058308,0.24468595
1.062350825,0.020135169,0.147757337,-0.200580528
1.057348168,-0.014006188,-0.207140002,0.00747069
1.056255925,0.012765671,0.066731476,-0.305226681
1.038636424,-0.017788655,-0.191546836,-0.000150034
1.05196257,0.037616381,0.939579104,-0.120833169
1.045186671,-9.02E-05,-0.413877813,0.397914313
1.01507704,-0.012234888,-0.164201388,-0.082121606
1.006528068,0.004275041,0.511064625,-1.249057399
1.035037648,-0.01609067,-0.619218059,0.772316266
1.096343705,-0.017469687,0.230934475,0.723907731
1.058594257,-0.028408671,-0.52634675,-0.093115046
1.096951107,0.015084413,0.286627222,0.245096401
1.060756705,-0.021602324,-0.338254441,0.22522931
1.047931072,0.0117425,0.483287706,-0.397137677
1.058811366,-0.022935299,-0.250089326,-0.024205955
1.070831062,-0.005491029,0.112814495,0.006893318
1.026763584,-0.002359038,-0.233879018,-0.640507427
1.043018599,-0.005238283,0.040847494,-0.038608033
1.055427127,-0.005936691,-0.079389836,0.395856773
1.041400576,0.010240276,0.433975279,-0.012094039
1.005559501,0.010172454,-0.13490554,-0.23008822
1.016865808,0.023924209,1.428877349,-0.614095595
1.020917124,-0.023408234,-1.402814066,0.323540943
1.074585235,-0.014176294,0.183448964,0.167875875
1.05425356,-0.011184305,-0.110211264,-0.040376571
1.079883844,-0.015448817,-0.027561798,0.157184685
1.050449307,-0.015775522,-0.091711098,-0.157736451
1.050722798,-0.028690258,-0.216255192,0.06808495
1.054714224,-0.015928319,0.021256595,-0.089582942
1.055883441,-0.010137947,-0.003484858,-0.092197335
1.057641667,-0.01675529,-0.165526066,0.053153763
1.028663702,0.029450391,0.201397808,-0.257554697
1.060968943,-0.004558547,0.066507617,0.726038512
1.029040171,0.000996301,0.100761159,-0.309528899
0.99523836,-0.016662853,-0.218020116,-0.250485499
1.015833203,-0.006331677,-0.138539692,0.069219956
1.012019442,0.009460751,0.34136798,-0.518892745
1.075497804,0.012266912,0.737773121,0.010871261
1.056578891,-0.028794794,-0.281273125,-0.307311753
1.096736942,-0.013055547,0.103535143,0.250844992
1.07315068,-0.022986789,0.245387433,0.492641374
1.04063827,-0.026584948,-0.239247563,-0.38216344
1.05455935,-0.018633183,-0.11946975,0.028698827
1.062379331,-0.025544534,-0.110410226,0.051903791
1.047449655,-0.028456993,-0.425323726,0.002253924
1.029125751,-0.015233497,-0.026870002,-0.208973694
1.060507953,0.028622703,0.362907708,-0.193765536
1.074257871,0.019658853,0.648667209,0.975794488
1.01647543,-0.011822234,-0.349201568,-0.224401535
1.017144449,0.01068953,0.846195942,-0.693612621
1.018868752,-0.02231064,-1.324398303,0.032102743
1.065800521,-0.023500461,-0.065101339,0.003169401
1.054340663,-0.012108269,-0.321716792,-0.301832027
1.109230973,0.002708539,0.098369187,0.346377543
1.059358014,-0.001882916,0.16364951,-0.323379259
1.075312017,-0.010875343,-0.051356072,0.269628928
1.067094757,-0.005144189,0.101038403,-0.085267536
1.046400406,-0.011329987,0.009808004,-0.172427174
1.063784385,-0.028257975,-0.062836451,0.165386043
1.044566179,-0.00850982,-0.015962195,-0.107205253
1.065335905,0.020713935,1.107400685,0.224079093
1.047206221,-0.015315231,-0.373301778,0.327595411
1.023343222,-0.00641755,0.108200996,-0.075485909
1.003850954,-0.016128181,0.39305069,-0.960318631
1.010975138,-0.052033746,-1.513052029,0.189054599
1.068009532,-0.023159019,-0.109576974,0.382139643
1.070525848,0.009320827,-0.002839708,0.3111934
1.084133247,0.031699295,0.147431834,0.085397852
1.053589458,0.008259193,0.416256612,-0.401785266
1.049797944,-0.010731073,-0.234187215,-0.058702462
1.068524518,-0.017856906,0.028375201,0.093750987
1.057666927,0.01663425,0.213328447,-0.066528778
1.0333426,0.007780361,0.099138656,-0.421642234
1.043045641,-0.030273935,-0.225267334,0.101302956
1.06722081,0.019314039,0.287612443,0.240365834
1.058007168,0.016058973,0.388230105,0.307157315
1.022896571,0.003704911,-0.053765441,-0.134777403
1.011051841,-0.001397472,-0.059597102,-0.650976234
1.023591004,-0.009674222,-0.489802438,0.067345078
1.083742286,-0.007655209,0.579775315,0.107699422
1.03486765,-0.009591381,-0.017717191,-0.562972982
1.092401563,-0.005822384,0.024188513,0.356844541
1.059381971,-0.014447108,-0.420714639,0.294300984
1.056257828,0.013791031,0.471312612,-0.257169252
1.063806325,-0.020321257,-0.25346448,0.052414748
1.055239793,-0.018153487,-0.010461738,-0.168525055
1.057711969,-0.049430566,-0.559711884,0.184158439
1.043523367,0.002791349,0.152639546,-0.173064229
1.083256634,-0.03970541,-0.262259555,1.279333468
1.031656584,-0.021104123,-0.116116103,-0.580766863
1.002776933,-0.021253467,-0.064802296,-0.195834295
1.009825194,-0.017908674,-1.06324324,-0.120352491
1.018525703,0.024469566,1.496256733,-0.500686377
1.065843241,0.01863757,0.236167233,0.132850359
1.052956948,-0.006096652,0.215664861,-0.097646965
1.073708661,-0.026529255,-0.131131765,0.127830184
1.061119485,-0.008373376,-0.00056331,0.224716475
1.048184869,-0.003265149,-0.074612985,-0.159473029
1.054041461,0.010986071,0.021696866,-0.035928682
1.03819007,-0.00627191,-0.20346852,0.01436302
1.041993678,0.019897002,0.061626912,-0.176963295
1.019682694,0.008085416,-0.060852769,-0.191124296
1.075695996,0.024646577,1.056840218,0.637243796
1.038159731,-0.014772779,-0.960166692,0.047710253
1.019271333,-0.003910348,0.034167823,-0.059716972
1.006717803,0.000790127,0.040199739,-0.446996185
1.007510632,0.002117526,-0.03988691,-0.490170898
1.081413006,-0.010753181,-0.008420957,0.453036384
1.059815901,-0.009631811,-0.222323787,0.179835441
1.086347916,-0.00709147,0.016603825,0.163648673
1.040748759,0.005464125,-0.133413696,-0.380495646
1.053566392,0.031048199,0.410184516,0.047115784
1.046187966,0.020619808,0.009318866,-0.230080356
1.061216743,-0.016009385,-0.059557766,-0.030797643
1.057571828,-0.009119763,-0.037780154,-0.108474872
1.028172031,-0.00343639,-0.067245272,-0.102440759
1.073990106,-0.015017867,-0.665234905,0.989421537
1.040716646,0.027722208,0.920146652,-0.562372772
0.999910964,0.008389698,-0.167898886,-0.332117694
1.024296663,0.003999453,-0.369528336,0.055663833
1.029105807,0.021367176,0.486672518,-0.124926309
1.054302143,0.023812163,0.659314697,-0.255908264
1.054965722,-0.032480309,-0.771583013,-0.20802006
1.094057159,-0.003828147,0.187712713,0.245483964
1.057690579,0.006094783,0.550269887,0.182702853
1.027101201,0.00593665,0.068800845,-0.504062005
1.046371304,-0.042276665,-0.497572882,0.310020516
1.045968694,0.00825009,-0.001059642,-0.002714911
1.032311325,-0.004403627,-0.357568186,-0.067061122
1.047917898,0.002481293,0.009161119,0.00415577
1.077593256,0.014126224,0.382890973,0.695858031
1.047878333,0.009437726,0.316173723,-0.247488347
1.023244487,-0.038530915,-0.426667662,-0.089283631
1.034180593,-0.013916562,-0.123657966,0.62675046
1.01001605,-0.000436884,-0.114153363,-1.112499023
1.082765272,-0.001428829,0.194270481,0.317473101
1.061634007,-0.021797589,-0.309581077,0.037393908
1.097181078,-0.020709431,0.007195527,0.221415058
1.038130674,0.004165608,0.385250577,-0.446989405
1.035078457,-0.004489528,-0.227632416,-0.093251336
1.062652361,0.009049858,0.128569702,-0.009368463
1.055305569,-0.017653375,-0.146266712,-0.037093341
1.059521909,-0.004723046,-0.067127328,-0.074005238
1.031924916,0.013103846,0.032882132,-0.120586501
1.054222009,0.008481747,0.290231172,0.207553578
1.044009894,0.001936279,0.227053031,0.095390501
1.008598282,-0.025588402,-0.299832281,-0.240704559
1.029640321,-0.01053137,0.174507413,0.237070222
1.019257076,-0.010926856,-0.281703143,-0.375185878
1.063737149,-0.01919845,-0.098212043,-0.133196011
1.054338432,-0.018879083,-0.095561268,-0.272247498
1.100392261,-0.009474618,0.061940202,0.287985136
1.054841627,-0.019936303,-0.463839741,0.096653667
1.047387378,0.014840063,0.459669466,-0.374780103
1.068429131,-0.01156145,-0.041650069,0.15995711
1.064842119,-0.000505553,0.139820721,-0.101819481
1.0644701,-0.027335939,-0.182056903,0.20562243
1.043174197,0.006280408,0.132432528,-0.169206994
1.055828722,-0.043966554,-0.801751284,0.575885842
1.052385736,0.00070616,1.208558847,0.415871384
0.980211361,-0.001299928,-0.059050964,-0.598528833
1.019382735,-0.022418158,-0.375025542,0.512274794
0.993810831,-0.013407937,-0.022061182,-1.207786843
1.063551915,-0.026078769,-0.379802929,0.256194639
1.079611645,0.006982627,0.650768245,0.312084436
1.087072387,-0.011654317,-0.124163211,0.047199428
1.063790066,-0.028314672,-0.48131493,0.046103215
1.046634294,-0.024006551,-0.202947349,-0.191978339
1.059175086,0.008587426,0.337258865,-0.099412199
1.049137361,-0.011911679,-0.025097386,-0.076825536
1.061166107,-0.003502972,0.168279568,0.010736023
1.03476578,0.02225307,0.162589393,-0.260491826
1.059199125,0.02828061,0.300374742,-0.220677349
1.072257671,0.011665502,0.148726899,0.917957449
1.016799823,0.003051405,-0.05943691,-0.418250424
1.035579872,-0.013263531,-0.948201999,0.473150547
1.025734366,0.01864912,0.695219522,-0.782075922
1.079291999,-0.013173985,-0.137900788,0.309367024
1.059960237,-0.010092903,0.006765322,-0.04560058
1.098316358,-0.018937735,-0.058454551,0.239413524
1.041363521,-0.00324528,0.310386743,-0.623009999
1.049763485,-0.024726203,-0.366675332,0.235663117
1.053528523,0.006547816,0.199912017,-0.199256066
1.069258813,0.010423816,0.18676282,-0.110714022
1.052413425,-0.017301695,-0.243242725,-0.083017269
1.042677016,-0.007298286,0.002563506,-0.025412673
1.065892899,0.008946741,0.806218531,0.23909053
1.046377445,-0.029580272,-1.037838463,0.489093089
0.990771009,-0.004449365,0.044934377,-0.487365549
1.021011116,-0.012632124,-0.438739115,-0.072815394
1.025729586,0.009275426,0.588689491,-0.32643193
1.074104115,0.0268315,0.698276081,0.166987392
1.06685785,-0.019724121,-0.223539894,0.144632805
1.080480195,-0.017194551,0.01655339,0.083578555
1.055632476,-0.0031942,0.211698507,-0.307044712
1.053461826,-0.003903241,0.043660618,-0.089727678
1.061456823,-0.019410292,-0.299758859,0.123632922
1.057745286,0.03448259,0.188778999,-0.07743101
1.02102396,-0.00213811,-0.573812404,-0.307099424
1.05830838,-0.006299618,0.027996449,0.110013925
1.051524561,-0.003318154,0.387759235,0.307429107
1.035919644,-0.018438022,-0.582929614,0.333922906
0.994972002,0.017475476,0.146332746,-0.381026404
1.014544629,0.007035394,0.426830138,-0.148475578
1.007657345,-0.004746575,-0.422302395,-0.505393833
1.090622024,0.014404438,0.799685559,0.505214308
1.061373311,-0.001150314,-0.024517369,-0.144587556
1.092593669,-0.025797006,-0.162240351,0.195647844
1.069819858,0.012768514,0.619542596,0.057872852
1.053268194,-0.018512789,-0.440470426,-0.066932558
1.059364749,-0.019078968,-0.212456181,-0.027672498
1.043917231,0.002877811,-0.063638956,-0.163255543
1.038458995,-0.01261368,-0.482968005,-0.175170659
1.042131938,0.017033714,0.052486278,-0.120655292
1.048351872,0.003062393,0.327707949,-0.130052938
1.057775794,-0.013665067,-0.114120328,1.056781756
1.004397891,0.011722807,0.227727629,-0.337629704
0.998229647,-0.017028607,-0.696273232,-0.696179001
1.008048585,-0.008065101,0.106218117,-0.172451401
1.047227398,-0.005672242,-0.138163841,-0.040702319
1.063779848,0.006394382,0.234464417,0.106092909
1.097371166,-0.004040927,-0.069154445,0.209626476
1.054694708,0.002109009,-0.103136547,-0.128811074
1.050422723,0.017847315,0.20727707,-0.136146353
1.051277476,0.008565896,0.029368211,0.010687494
1.038373083,-0.02162723,-0.181100387,0.085294091
1.046155509,0.016835085,0.342077674,-0.199398431
1.04521863,-0.013277149,-0.142055592,0.030858385
1.060412697,-0.005075748,-0.135979715,0.283300869
1.05803323,0.005016938,0.401568021,0.467878899
1.00568853,0.009411203,-0.021598646,-0.457916732
1.034036985,-0.00428775,-0.251218846,0.698608736
1.007760079,0.002295533,-0.153607963,-1.141467659
1.079003127,0.001937814,0.354848062,0.37577538
1.058193883,0.021177447,0.281698512,-0.146713563
1.089865064,0.00366974,-0.114620531,0.196957495
1.054427876,0.018135841,0.31225036,-0.34244844
1.060463106,-0.002371713,-0.101553855,0.177445746
1.048620499,-0.019995125,-0.272662352,-0.097867848
1.053148868,-0.017427376,-0.149843028,0.035604171
1.044923273,0.007241751,-0.006405424,-0.270783088
1.023500251,0.006682379,-0.1087305,-0.128145591
1.05484239,0.0341714,0.669393318,-0.008813793
1.051858213,0.004721433,-0.382443054,0.796203109
0.997133252,-0.024427212,-0.558968707,-0.163019656
1.007622374,0.041382467,1.445557822,-0.897650642
1.014359053,0.010233298,-0.843950794,0.017044664
1.079567953,0.015121096,0.419392532,0.127548149
1.058565403,-0.003094914,-0.155987357,0.020900134
1.082840102,-0.017157987,-0.091509315,0.149866381
1.056712638,-0.001559797,0.628096981,-0.058325793
1.034842383,-0.047757507,-0.926123494,0.011769078
1.055052407,0.011174269,0.257848281,-0.115792206
1.067412063,0.000372281,-0.021367766,-0.02464698
1.058500104,-0.010775758,-0.259095066,0.046998311
1.025962043,-0.011536367,-0.117478797,-0.156338136
1.075837664,0.017806693,0.381455884,0.802073755
1.036745109,0.014248039,0.022295638,-0.45539687
1.008259423,-0.003430316,-0.174380992,-0.222080546
1.025014239,0.000401331,-0.144087782,0.040199932
1.020811207,0.007100918,-0.104632488,-0.346728049
1.064527316,0.018436974,0.171317646,-0.157012642
1.068560636,-0.002665792,-0.03093401,0.067525181
1.077584776,-0.003509083,-0.005512457,0.055206843
1.066756219,-0.000733611,0.218779803,-0.05949932
1.061752243,-0.008466958,-0.153121447,0.000798294
1.061156598,0.000201498,-0.049064134,0.005428802
1.069551271,-0.009960769,-0.171240866,0.202673481
1.061201744,0.029933263,0.291987468,-0.138996351
1.021785752,-0.007083822,-0.224213294,-0.175150533
1.063827076,-0.016306014,-0.369737225,0.5006842
1.048555028,0.013712027,1.020269222,-0.228309486
1.013099276,-0.019444785,-0.303816435,-0.182917616
1.023703748,-0.005333193,0.169542181,-0.543456788
1.032533194,-0.021328521,-0.736046859,0.264339053
1.075958788,0.011238152,0.649092711,-0.031626567
1.077807045,0.009537897,0.386713684,0.298833854
1.10003963,-0.01552491,-0.168675091,0.140954179
1.050139092,-0.003857345,0.011028771,-0.177152993
1.026022871,-0.009167117,-0.118485791,-0.364040567
1.047527475,-0.025762505,-0.263296221,0.096120916
1.06756787,0.003658438,0.02435915,-0.034790467
1.05780758,-0.011818412,-0.302851194,0.06779658
1.034398673,0.007057529,0.033320252,-0.145091515
1.060052346,-0.027977776,0.18141653,0.654927468
1.029706602,-0.032047803,-0.430300099,-0.273304247
1.01664977,-0.037305702,-0.230025778,-0.069360648
1.026742465,-0.00529512,0.267303314,0.159137204
1.011510931,-0.005886855,0.02698838,-0.602531104
1.052853139,-0.002498687,-0.014630941,-0.327817952
1.066179909,0.023596215,0.516229458,-0.046215929
1.101396767,-0.008711366,-0.215337923,0.223676008
1.058248169,0.009333912,0.142980338,-0.411760216
1.069674456,-0.008098471,-0.22473399,0.277773333
1.062101022,0.008716061,0.139960072,-0.054654311
1.057822895,-0.00532212,-0.00600253,-0.037207658
1.069824121,-0.016070253,-0.002248837,0.338596615
1.025934491,-0.006736019,-0.127279917,-0.19092555
1.06044694,0.013984429,0.479349523,0.340879504
1.041228445,0.008501802,0.301540322,-0.142408763
1.005070687,-0.000990758,-0.104742101,-0.330314575
1.029891077,-0.007367182,0.509493635,0.0534424
1.022706548,-0.038811532,-1.358427477,-0.016756452
1.085232319,-0.033528529,-0.561723084,0.646640264
1.051258059,0.015059963,0.228544853,-0.290941779
1.089156296,-0.006497402,-0.140113164,0.23583958
1.057390623,0.018056947,0.295010551,-0.161880278
1.056676057,0.008426223,-0.153025464,-0.01639079
1.068975381,0.011303408,0.220208348,-0.116224329
1.054402522,0.003504495,0.007805785,-0.135509874
1.065359754,0.023323582,0.521163687,-0.310890027
1.036821354,-0.002234799,-0.19600889,-0.067806414
1.050915627,-0.016011686,-0.386946997,0.32834708
1.04026047,0.008053405,0.68288449,-0.239908618
1.017732161,-0.037387326,-0.526509076,-0.011982203
1.025563623,0.011474165,0.544963417,-0.513686202
1.036777261,-0.003370406,-0.199933786,0.383456946
1.080795563,-0.021597155,-0.139538454,0.33414391
1.053695224,0.013640204,0.128168849,-0.044742081
1.081016159,0.017311244,0.023738468,0.167709608
1.044075465,-0.000406031,-0.065040677,-0.118178801
1.030470863,-0.003148547,-0.154246414,-0.278161774
1.062879125,-0.001870688,0.126929737,0.027687293
1.06423944,-0.033893675,-0.123759395,0.112848544
1.048226899,0.004549285,0.161217746,-0.382312832
1.024329184,0.004649916,-0.039987269,-0.125717271
