Voltage,Angle,Pi,Qi
1.050239727,-0.264897196,-0.142114245,-0.054448043
1.03608646,-0.279502443,-0.143014691,-0.051503666
1.058423613,-0.000559714,2.251446263,-0.153283349
1.042930171,-0.08310425,0.337960683,0.200223324
1.011002952,-0.22383065,-0.964470599,0.087715598
1.018298098,-0.181731654,-0.500659891,0.044980624
1.021041345,-0.155790116,-0.140652713,0.06327685
1.070413624,-0.247073492,-0.082589802,0.061833575
1.060063212,-0.233227991,0.023007288,-0.049061732
1.089995841,-0.234631178,-0.009204265,0.185226106
1.057523661,-0.261246593,-0.299031847,-0.110050009
1.051489334,-0.263517429,-0.075399828,-0.073676018
1.056653577,-0.260599553,-0.06630875,-0.011244893
1.052800858,-0.259201838,-0.054594484,-0.041463939
1.049945939,-0.263010549,-0.133310025,-0.052182327
1.034215098,-0.278976393,-0.151289166,-0.062516971
1.060989331,-0.001102355,2.244244208,-0.170663132
1.047077409,-0.084031295,0.300465901,0.301647212
1.010821092,-0.220092543,-0.933161611,0.047001319
1.018898134,-0.181490557,-0.609440107,0.051034893
1.021311044,-0.152242158,-0.015961361,-0.005604501
1.069671784,-0.24837036,-0.138352768,0.036110025
1.063897639,-0.230489295,0.04487615,0.034714044
1.0878563,-0.233887863,-0.022329753,0.148000367
1.058024545,-0.25806766,-0.233569663,-0.149184011
1.050723608,-0.262652907,-0.107232196,-0.086832079
1.057635451,-0.260434737,-0.055996001,0.002464328
1.054443189,-0.261515488,-0.062554382,-0.023378151
1.051692928,-0.262183688,-0.088709687,-0.054635005
1.034513036,-0.283005805,-0.18920261,-0.048620805
1.061192442,-0.000383344,2.278088089,-0.150211378
1.045961507,-0.084402379,0.265646786,0.27949271
1.010202905,-0.220547573,-0.942270008,0.051427074
1.018701724,-0.180044568,-0.508285684,0.051012787
1.020657348,-0.153340141,-0.083555921,0.001361869
1.069775105,-0.250532102,-0.156569826,0.067394766
1.062524839,-0.230944603,0.038624592,0.008280502
1.091264344,-0.230933484,7.32E-05,0.178043695
1.055908839,-0.261146412,-0.331927306,-0.174945522
1.051085225,-0.262817431,-0.0792243,-0.054647169
1.055953937,-0.25654764,-0.01596321,-0.036738818
1.054710707,-0.26299607,-0.050598764,-0.025313665
1.050260868,-0.265595638,-0.126514769,-0.058224596
1.035327796,-0.281488826,-0.154805175,-0.048017132
1.059712164,0.000561564,2.362558547,-0.192030814
1.045258242,-0.089301608,0.065323193,0.35476242
1.00910946,-0.221969308,-0.95232189,0.053839903
1.01784408,-0.176067551,-0.343883819,-0.018220336
1.020679265,-0.150927908,-0.063794067,0.01995262
1.070373923,-0.247953415,-0.100408224,0.055438588
1.062937743,-0.237120687,-0.113203217,0.010343043
1.090213513,-0.233330127,0.024936701,0.168860283
1.057813498,-0.26006643,-0.28214793,-0.157521043
1.05349285,-0.260895224,-0.032117148,-0.046974416
1.054485749,-0.260319338,-0.084940091,-0.037544509
1.056235669,-0.26344683,-0.059938615,-0.009118082
1.050304641,-0.264518338,-0.145666139,-0.067073893
1.03747357,-0.278614289,-0.142003552,-0.047465571
1.060231988,-0.003250077,2.259241992,-0.164131309
1.045505823,-0.087417715,0.232188295,0.290947497
1.009557679,-0.222798981,-0.943644066,0.050205388
1.018273797,-0.181241614,-0.526794963,0.025388224
1.021194887,-0.153057879,-0.015114058,0.012293773
1.070061133,-0.248680831,-0.116385016,0.052371039
1.064729948,-0.233997598,-0.008740114,0.080606622
1.089517515,-0.234824905,-0.005448257,0.153317544
1.05442868,-0.260001701,-0.301815795,-0.25381238
1.05268677,-0.261385097,-0.043924018,-0.028349338
1.057115464,-0.258916727,-0.053135625,-0.017687468
1.05416191,-0.262500391,-0.058351819,-0.025873366
1.050080821,-0.264847713,-0.134513861,-0.059618401
1.036092714,-0.28095083,-0.152905425,-0.037535768
1.059064443,-0.000932593,2.293106918,-0.188417369
1.045129065,-0.087073397,0.201616629,0.30399148
1.009021406,-0.222265646,-0.945067718,0.034018206
1.02044619,-0.181290729,-0.514432872,0.134417141
1.020741408,-0.152445342,-0.023115074,-0.044368652
1.069312631,-0.247805205,-0.086929815,0.024263399
1.063997174,-0.234667714,-0.031325297,0.038303494
1.090143562,-0.232373853,0.015104565,0.16183008
1.055687216,-0.260821663,-0.277039532,-0.182601753
1.049381298,-0.263292381,-0.104454577,-0.080457051
1.057471542,-0.256260076,-0.013040154,-0.00929696
1.055556221,-0.266644206,-0.070810894,0.000203744
1.049162847,-0.267355139,-0.168734204,-0.054752276
1.035340805,-0.280016051,-0.141262748,-0.050615938
1.060789063,-0.001128805,2.330557031,-0.172749977
1.0464961,-0.08824805,0.16674879,0.338394259
1.011339141,-0.220642118,-0.926439289,0.054635934
1.018766034,-0.179398107,-0.419163202,0.051964021
1.019019744,-0.154844903,-0.161776484,-0.051169821
1.069515554,-0.247229455,-0.088614993,0.04930229
1.063042895,-0.230966188,0.065369014,0.027124071
1.091526548,-0.236260851,-0.034876966,0.1765934
1.054889285,-0.260738393,-0.316318098,-0.197483251
1.049957174,-0.264063659,-0.116032504,-0.049671821
1.056416859,-0.254848131,-0.004301064,-0.028661694
1.054710378,-0.264979269,-0.073386271,-0.006238659
1.049509378,-0.265020966,-0.147419326,-0.059890624
1.03524804,-0.279141304,-0.141742034,-0.048898683
1.059822662,-0.000662975,2.262209602,-0.147282374
1.044736352,-0.083956785,0.305675016,0.249963803
1.010155371,-0.223929861,-0.978837384,0.060039348
1.020810757,-0.18041116,-0.431826541,0.180235109
1.018931611,-0.154233592,-0.144301379,-0.089557273
1.069726648,-0.248468912,-0.129003252,0.062457963
1.061400393,-0.234901984,-0.038731883,-0.014971732
1.092009709,-0.23398376,0.006041872,0.189759635
1.054257388,-0.260057253,-0.300404281,-0.20438148
1.050833691,-0.260348483,-0.042144287,-0.059121715
1.056990821,-0.257772227,-0.044441107,-0.01105911
1.054982601,-0.26092632,-0.048608835,-0.022841052
1.049957863,-0.263507551,-0.125754624,-0.064408616
1.035604462,-0.280787105,-0.155933663,-0.038248184
1.058501605,-0.00033971,2.355057863,-0.197873067
1.044611633,-0.089743214,0.114591421,0.340287676
1.008058804,-0.225198187,-0.973884486,0.038164959
1.020585939,-0.179139247,-0.362883631,0.159313385
1.019160985,-0.153494442,-0.098965253,-0.085196064
1.070843537,-0.250707466,-0.162933443,0.114751117
1.05913427,-0.234354839,-0.041095182,-0.081571947
1.090895883,-0.232459824,0.012429802,0.196711251
1.057163447,-0.260199323,-0.245140741,-0.11513113
1.049771706,-0.264170726,-0.121117376,-0.084147139
1.057167378,-0.257902752,-0.01618274,-0.021710857
1.054524676,-0.261426368,-0.043181558,-0.024580049
1.047878017,-0.263022349,-0.118475605,-0.108758418
1.036021998,-0.281775666,-0.163278532,-0.036770748
1.060561378,0.000763234,2.359418202,-0.179180435
1.045850991,-0.087590522,0.153902945,0.336874493
1.00894275,-0.221871646,-0.947179193,0.045478394
1.017939238,-0.178824214,-0.40105282,-0.000414567
1.020509721,-0.154543484,-0.142351789,0.033054917
1.06928807,-0.249773465,-0.140745564,0.044242127
1.06221274,-0.233226687,-0.014543699,0.020427028
1.087926642,-0.231460623,0.011586032,0.158822829
1.056504949,-0.261121115,-0.316332702,-0.140321575
1.050110057,-0.262116827,-0.079227991,-0.083222191
1.056656511,-0.256246022,-0.014259748,-0.021961923
1.055178664,-0.264066816,-0.05826243,-0.015689817
1.050681299,-0.265541846,-0.12903639,-0.050572911
1.035419019,-0.279957158,-0.14736628,-0.054695799
1.059644275,-7.70E-05,2.361595098,-0.168922421
1.043887499,-0.088766569,0.137586021,0.282045358
1.009696925,-0.22214543,-0.919969599,0.0521683
1.0180154,-0.182583035,-0.516196338,0.038964631
1.021043561,-0.154724953,-0.051429216,0.034151227
1.069982991,-0.248055826,-0.101713776,0.044626152
1.061738939,-0.237649347,-0.099218442,-0.00124775
1.08996795,-0.229773426,0.051742298,0.174877147
1.056345109,-0.261525575,-0.258959494,-0.148231795
1.049646665,-0.263042612,-0.080430041,-0.094675353
1.057627253,-0.258986483,-0.040338251,-0.000307307
1.054748821,-0.262574847,-0.0594974,-0.018806717
1.049917874,-0.26425598,-0.132865742,-0.069701692
1.037572125,-0.282061736,-0.154851257,-0.03345197
1.061089367,-3.48E-05,2.361260651,-0.100077028
1.042243553,-0.088075102,0.108234281,0.206929945
1.009713901,-0.221988127,-0.935877708,0.057047659
1.019856991,-0.180043216,-0.435799947,0.146036111
1.019170321,-0.152850069,-0.079640187,-0.071674637
1.069578581,-0.24651583,-0.080394202,0.040156425
1.061970077,-0.23706471,-0.131712012,-0.01630049
1.091580852,-0.231837703,0.034398273,0.183584393
1.056364709,-0.257118705,-0.145760686,-0.178888209
1.049564581,-0.262987454,-0.128212303,-0.078597644
1.057677753,-0.259511755,-0.051469705,0.008154389
1.056051472,-0.264253252,-0.068655028,0.007546592
1.048478312,-0.262886016,-0.130717496,-0.095659327
1.036916521,-0.283434393,-0.180561951,-0.020716335
1.061898436,0.000106313,2.301116842,-0.131490216
1.045200656,-0.084241731,0.289886917,0.239404403
1.008554623,-0.226017069,-0.996025134,0.057891485
1.019031714,-0.180909546,-0.486649595,0.039311842
1.022022322,-0.15472494,-0.122792845,0.048818822
1.070656715,-0.246999405,-0.075126852,0.054312447
1.062097878,-0.232356291,-0.008382063,-0.003103009
1.092060709,-0.233799204,-0.009500984,0.185764622
1.055357866,-0.257312405,-0.251835014,-0.1862412
1.050554581,-0.259542343,-0.08423328,-0.060199291
1.056822754,-0.25410655,-0.022387241,-0.026129342
1.053295837,-0.265798185,-0.086845527,-0.016207651
1.049914624,-0.265483167,-0.144779884,-0.057381685
1.034522571,-0.280770665,-0.164235848,-0.045602071
1.060887853,0.002119678,2.41749025,-0.174053432
1.0448212,-0.089687152,0.041215093,0.298193623
1.011768092,-0.224007802,-0.952594722,0.069672215
1.020391409,-0.17942906,-0.462661324,0.085385434
1.021708798,-0.15145379,-0.020958948,-0.012907534
1.069507795,-0.247665075,-0.104416959,0.030943344
1.061405905,-0.233053649,-0.001399681,-0.02690453
1.09008521,-0.235002491,-0.012800761,0.177491254
1.05694445,-0.259497737,-0.271800051,-0.137713925
1.050269187,-0.261967893,-0.084488851,-0.087767736
1.057242231,-0.258908365,-0.048425802,-0.001851657
1.053872106,-0.262852105,-0.063819367,-0.023368996
1.050166528,-0.265164263,-0.141753492,-0.046722274
1.035309351,-0.280324878,-0.15609045,-0.05125586
1.060575933,-0.000665669,2.330160962,-0.168250103
1.045680333,-0.08817024,0.145762305,0.327695472
1.009912965,-0.220274421,-0.918905695,0.045242556
1.017925867,-0.180203254,-0.507995282,0.033718458
1.019844683,-0.15265911,-0.045078373,-0.017691256
1.068217322,-0.248377156,-0.145855427,0.039934456
1.064013753,-0.232668667,-0.001382818,0.065820393
1.088337076,-0.234678668,-0.013213686,0.150294138
1.055322695,-0.258449847,-0.267147544,-0.211046001
1.050514431,-0.261018901,-0.082600399,-0.056688455
1.055963904,-0.256384021,-0.02871845,-0.019450332
1.054520498,-0.264267109,-0.071526822,-0.000794439
1.049745035,-0.262101408,-0.097885986,-0.079620266
1.037162179,-0.280999529,-0.163426583,-0.027435329
1.060848241,-0.000282996,2.33875675,-0.178413318
1.046208578,-0.087564228,0.175413264,0.320841834
1.010975463,-0.222413646,-0.950083265,0.067001519
1.017928429,-0.178577804,-0.402200239,-0.033375876
1.021320735,-0.15498904,-0.167968645,0.056575443
1.070680228,-0.246493946,-0.072698206,0.070155597
1.061288329,-0.231602044,0.027483517,-0.004278253
1.08954624,-0.235873523,-0.028039697,0.174844444
1.056021126,-0.259030673,-0.283004035,-0.144498236
1.048977225,-0.262020579,-0.112126614,-0.09136602
1.057912021,-0.255594454,-0.019297447,-0.006651496
1.054667247,-0.26333172,-0.064881683,-0.007104719
1.047038608,-0.263734682,-0.165918208,-0.099261469
1.036547184,-0.278256614,-0.140917663,-0.037554992
1.060295152,0.000303532,2.331866964,-0.161197262
1.045230719,-0.08619334,0.213517199,0.309534651
1.009250551,-0.220528744,-0.930248134,0.048322813
1.017340141,-0.180233374,-0.437170783,0.018418767
1.019214232,-0.155865778,-0.175488367,-0.000620711
1.071649438,-0.248765051,-0.046805742,0.068130227
1.061870749,-0.232674241,0.026149913,0.002047223
1.089782359,-0.231554027,0.007359186,0.172684109
1.056856097,-0.263104289,-0.346806665,-0.138667436
1.051218511,-0.264054314,-0.068284938,-0.081776169
1.058369651,-0.25995111,-0.044927331,-0.007669317
1.054745033,-0.264464525,-0.054807727,-0.030014011
1.048953298,-0.269802481,-0.199303332,-0.051822812
1.035624455,-0.281894093,-0.139337944,-0.053570499
1.060850834,-0.000480465,2.3636144,-0.140061896
1.043837066,-0.09013471,0.056277484,0.281199004
1.007950793,-0.221027041,-0.911399247,0.014279689
1.020685005,-0.182683097,-0.600557612,0.209048768
1.01996226,-0.149656347,0.111200215,-0.128100349
1.070831316,-0.246416484,-0.073294283,0.060135371
1.062732153,-0.236561663,-0.070743822,-0.015663446
1.091259339,-0.232343042,0.027773995,0.176786134
1.057679606,-0.260312219,-0.239144428,-0.151477247
1.051246871,-0.263532218,-0.088122773,-0.074078495
1.056466366,-0.260600494,-0.070423349,-0.012120456
1.052847043,-0.266776796,-0.106039703,-0.006017135
1.050339945,-0.26227848,-0.110943001,-0.082791811
1.037266823,-0.279611782,-0.152938054,-0.04290993
1.059233003,0.000901328,2.361189593,-0.19573764
1.045291352,-0.089002734,0.096614228,0.356033858
1.008985969,-0.221952306,-0.936210897,0.034228285
1.01965138,-0.180317393,-0.519088803,0.149072904
1.019173364,-0.150924648,-0.007586534,-0.100946218
1.070509861,-0.245463217,-0.059013358,0.034521866
1.060370069,-0.231891611,-0.003557284,-0.028132298
1.08835904,-0.232929361,-0.006798919,0.172935974
1.056243107,-0.257645846,-0.251646139,-0.163229935
1.050886814,-0.261072644,-0.092129267,-0.064258433
1.057102095,-0.257291669,-0.051488477,-0.010471352
1.055888018,-0.262489191,-0.060577457,-0.017844505
1.050659696,-0.266527002,-0.181843399,-0.036718421
1.036993167,-0.279962244,-0.151959573,-0.040772495
1.059624516,-0.002752293,2.282120823,-0.174608768
1.044981654,-0.088104616,0.178798848,0.280121684
1.010907989,-0.222677136,-0.95861118,0.06444485
1.019978326,-0.177410427,-0.33350078,0.040044946
1.021500122,-0.153755317,-0.134282301,0.021062428
1.070267025,-0.248168889,-0.11540695,0.056260835
1.06249197,-0.234502828,-0.020820166,-0.005904468
1.092475756,-0.233996037,0.003339518,0.185959176
1.055978427,-0.262439143,-0.327249991,-0.192919382
1.052099621,-0.263907324,-0.068273663,-0.03897535
1.0554397,-0.258001579,-0.040419522,-0.038859665
1.056356822,-0.263305096,-0.06081165,-0.004938311
1.050183492,-0.263116698,-0.119069945,-0.084247341
1.03770673,-0.282526774,-0.156808382,-0.030868202
1.061437972,-0.000508006,2.283120397,-0.121072081
1.044680998,-0.084994519,0.237790379,0.257818685
1.007943428,-0.222707508,-0.961083621,0.041825838
1.018655939,-0.180515782,-0.531097043,0.10898271
1.019816681,-0.15122504,-0.008373494,-0.04800545
1.069465559,-0.247990697,-0.112973229,0.029805335
1.061547566,-0.234086679,-0.012536416,0.005842691
1.089206195,-0.233771675,0.002067674,0.171024737
1.055342125,-0.260862412,-0.278713968,-0.208870186
1.052409064,-0.264656014,-0.095451042,-0.027836257
1.057784489,-0.258706531,-0.033765889,-0.013956572
1.056419699,-0.262950264,-0.050798384,-0.009863554
1.05000432,-0.265687004,-0.150593336,-0.056189782
1.036388279,-0.281815978,-0.153558491,-0.038525865
1.060151208,-0.00131423,2.32418644,-0.178469835
1.045795454,-0.088249199,0.184528771,0.316173891
1.008895306,-0.222753464,-0.948414438,0.028234526
1.020855604,-0.18094023,-0.434860354,0.140249014
1.020113751,-0.155032742,-0.124805815,-0.051444423
1.067689765,-0.249249262,-0.165455313,0.032996057
1.061803763,-0.233276794,0.013616123,-0.026215582
1.089343155,-0.235531732,-0.014806783,0.170325227
1.057921926,-0.260316328,-0.26713385,-0.150326256
1.052265384,-0.264706265,-0.128096777,-0.049470543
1.057806876,-0.25585626,0.003539901,-0.020637883
1.054977284,-0.263984486,-0.063508501,0.003943786
1.049049681,-0.261540307,-0.095273533,-0.089049744
1.037083692,-0.27900786,-0.150527937,-0.042416867
1.058160477,-0.00259202,2.311628975,-0.186681343
1.043680008,-0.089714302,0.138394453,0.288407432
1.009772911,-0.222862672,-0.943768136,0.055952577
1.01946787,-0.178961915,-0.385984915,0.064182203
1.020636977,-0.154878285,-0.135435039,0.011833132
1.07018807,-0.247561595,-0.080788059,0.031889309
1.061035742,-0.231172826,-0.007665375,-0.018833266
1.091992989,-0.23336226,-0.014401203,0.191926616
1.054535673,-0.256143597,-0.20447575,-0.199823547
1.048334658,-0.263155942,-0.144621757,-0.068142408
1.057131005,-0.258712052,-0.039298376,0.000166815
1.054826841,-0.261721277,-0.053891183,-0.032535419
1.051456293,-0.266742729,-0.16904699,-0.025149392
1.037354305,-0.277616076,-0.140180305,-0.040008441
1.059060775,0.003348249,2.421978303,-0.212214279
1.045278193,-0.088289727,0.083998804,0.354204193
1.010651525,-0.219808034,-0.922609856,0.049164986
1.019280537,-0.178583448,-0.367062014,0.044769235
1.019955665,-0.155402692,-0.200643051,0.00237203
1.069995542,-0.248972809,-0.131905096,0.048392913
1.062790233,-0.233598453,-0.033055918,-0.013377391
1.091451537,-0.234830417,-0.008112739,0.177594691
1.058248837,-0.258062308,-0.211699573,-0.146554707
1.051447224,-0.263482975,-0.125412209,-0.065687584
1.056983583,-0.258552133,-0.035981161,-0.019397145
1.0550259,-0.263763991,-0.072378133,-0.014141346
1.052149025,-0.262565998,-0.092406602,-0.059068137
1.036190592,-0.28004261,-0.167890161,-0.05034423
1.060259258,0.00192105,2.422179583,-0.172679026
1.044500609,-0.089384619,0.077894083,0.310771907
1.010371942,-0.221492895,-0.92023959,0.050003415
1.019131343,-0.18107662,-0.442495841,0.0785737
1.019902344,-0.155253124,-0.140731135,-0.020945807
1.069916488,-0.245933176,-0.057666211,0.031181581
1.061604877,-0.235653501,-0.076114767,-0.010799625
1.089316415,-0.231830934,0.025095066,0.171416868
1.056808997,-0.258948799,-0.206718087,-0.162290756
1.050774289,-0.263709693,-0.110919692,-0.064061635
1.056726772,-0.25968464,-0.059164626,-0.006901866
1.056097187,-0.26228833,-0.060521404,-0.00766961
1.049978014,-0.263938157,-0.146705581,-0.061538407
1.036092662,-0.281560182,-0.16569649,-0.040032334
1.058492725,0.002613934,2.385929033,-0.209635594
1.044884951,-0.088294063,0.09709255,0.352764411
1.010256218,-0.221568249,-0.929876614,0.049799079
